iso3n,name,age,mx
554,New Zealand,75,0.0278624582128395
554,New Zealand,80,0.0523151875192587
554,New Zealand,85,0.0999559732949198
554,New Zealand,90,0.18346299696955
554,New Zealand,95,0.321097807878204
554,New Zealand,100,0.496157441062661
558,Nicaragua,0,0.00342716234275233
558,Nicaragua,5,0.000400449628267379
558,Nicaragua,10,0.000408779937063164
558,Nicaragua,15,0.00101912522802417
558,Nicaragua,20,0.00138060723892253
558,Nicaragua,25,0.00165031503844749
558,Nicaragua,30,0.00201591812033366
558,Nicaragua,35,0.00259124924461138
558,Nicaragua,40,0.00332660426739851
558,Nicaragua,45,0.00439743658629385
558,Nicaragua,50,0.00618914214786159
558,Nicaragua,55,0.00881888335401969
558,Nicaragua,60,0.0127771138863503
558,Nicaragua,65,0.0189797329213026
558,Nicaragua,70,0.0280944129490936
558,Nicaragua,75,0.0428535405314601
558,Nicaragua,80,0.0758106515208687
558,Nicaragua,85,0.119757638433563
558,Nicaragua,90,0.180896920303817
558,Nicaragua,95,0.249152970852901
558,Nicaragua,100,0.352634298023228
562,Niger,0,0.0150458326483167
562,Niger,5,0.00188426761287003
562,Niger,10,0.0011286325258768
562,Niger,15,0.00189386640238688
562,Niger,20,0.00249503050484778
562,Niger,25,0.00316203659735592
562,Niger,30,0.00342468252154631
562,Niger,35,0.0040010607278227
562,Niger,40,0.00493824430124566
562,Niger,45,0.00650813513747677
562,Niger,50,0.009609055623122
562,Niger,55,0.0141302763107468
562,Niger,60,0.0205012448929675
562,Niger,65,0.0322649300368825
562,Niger,70,0.0559875481038499
562,Niger,75,0.0971267939299628
562,Niger,80,0.16538146034823
562,Niger,85,0.264818869445609
562,Niger,90,0.394862090637415
562,Niger,95,0.518076134552313
562,Niger,100,0.715069302827776
566,Nigeria,0,0.0190944590211881
566,Nigeria,5,0.00536129429490807
566,Nigeria,10,0.00293330798210468
566,Nigeria,15,0.00468908836385139
566,Nigeria,20,0.00572743612200471
566,Nigeria,25,0.00634745550160907
566,Nigeria,30,0.00668123089534775
566,Nigeria,35,0.00734950226953451
566,Nigeria,40,0.00839655306605804
566,Nigeria,45,0.00980159104959737
566,Nigeria,50,0.0131303982504186
566,Nigeria,55,0.0183183907312087
566,Nigeria,60,0.0290948741195818
566,Nigeria,65,0.0457609490888194
566,Nigeria,70,0.0763705215181045
566,Nigeria,75,0.126486115077894
566,Nigeria,80,0.205728879120869
566,Nigeria,85,0.314301619572695
566,Nigeria,90,0.454470643182499
566,Nigeria,95,0.55198410016487
566,Nigeria,100,0.664858383331356
578,Norway,0,0.000407129326861905
578,Norway,5,5.30999243749923e-05
578,Norway,10,6.739989437501e-05
578,Norway,15,0.000243485058796233
578,Norway,20,0.000384577397695535
578,Norway,25,0.000421161597558141
578,Norway,30,0.000505412761582538
578,Norway,35,0.000613119128764907
578,Norway,40,0.000837270585588313
578,Norway,45,0.00140882498436393
578,Norway,50,0.00241701120792975
578,Norway,55,0.00387292138057426
578,Norway,60,0.00619691114733668
578,Norway,65,0.0101321987315185
578,Norway,70,0.0159022709287859
578,Norway,75,0.0287305780303633
578,Norway,80,0.054768237947648
578,Norway,85,0.103935410729625
578,Norway,90,0.197896636710103
578,Norway,95,0.328345265564407
578,Norway,100,0.510735003569407
583,Micronesia (Fed. States of),0,0.00580994577174509
583,Micronesia (Fed. States of),5,0.00057753244445339
583,Micronesia (Fed. States of),10,0.000497288705539739
583,Micronesia (Fed. States of),15,0.000983001320978786
583,Micronesia (Fed. States of),20,0.00127903742176454
583,Micronesia (Fed. States of),25,0.00136828738942185
583,Micronesia (Fed. States of),30,0.00162602151056027
583,Micronesia (Fed. States of),35,0.00217468468600787
583,Micronesia (Fed. States of),40,0.00309059052858765
583,Micronesia (Fed. States of),45,0.00471571120605692
583,Micronesia (Fed. States of),50,0.00733391479411129
583,Micronesia (Fed. States of),55,0.0115402782129546
583,Micronesia (Fed. States of),60,0.0225175812440426
583,Micronesia (Fed. States of),65,0.0438119575318371
583,Micronesia (Fed. States of),70,0.0759468272238707
583,Micronesia (Fed. States of),75,0.121917076465484
583,Micronesia (Fed. States of),80,0.192868524050882
583,Micronesia (Fed. States of),85,0.30048299824047
583,Micronesia (Fed. States of),90,0.439722028269406
583,Micronesia (Fed. States of),95,0.616494031810715
583,Micronesia (Fed. States of),100,0.818437455989755
586,Pakistan,0,0.0142856827579259
586,Pakistan,5,0.000974576107658985
586,Pakistan,10,0.000629582310159459
586,Pakistan,15,0.00083438114343585
586,Pakistan,20,0.00112709650989152
586,Pakistan,25,0.00126256469519788
586,Pakistan,30,0.00159868157831437
586,Pakistan,35,0.0021514705159649
586,Pakistan,40,0.00306401885420748
586,Pakistan,45,0.00457121718197236
586,Pakistan,50,0.00705970863222158
586,Pakistan,55,0.0111048645533798
586,Pakistan,60,0.0181579493254999
586,Pakistan,65,0.0290989436913564
586,Pakistan,70,0.0462425788177343
586,Pakistan,75,0.0747579075648605
586,Pakistan,80,0.122989477396618
586,Pakistan,85,0.204798538205173
586,Pakistan,90,0.320367432586745
586,Pakistan,95,0.460871681113162
586,Pakistan,100,0.561172564281724
591,Panama,0,0.00334384786325762
591,Panama,5,0.000276526580775622
591,Panama,10,0.0003478410213356
591,Panama,15,0.000889824920649831
591,Panama,20,0.00153693021892527
591,Panama,25,0.00176723107052112
591,Panama,30,0.00173050473473789
591,Panama,35,0.00178471149682443
591,Panama,40,0.00212874430581567
591,Panama,45,0.0028523593325896
591,Panama,50,0.00409460772766096
591,Panama,55,0.00606788683282857
591,Panama,60,0.00913175681187402
591,Panama,65,0.0138757789934931
591,Panama,70,0.0212328163104111
591,Panama,75,0.0326285539248339
591,Panama,80,0.0502450463061772
591,Panama,85,0.0773342416858576
591,Panama,90,0.118398743843188
591,Panama,95,0.183307673011305
591,Panama,100,0.288850012944737
598,Papua New Guinea,0,0.00953997432706334
598,Papua New Guinea,5,0.00102157954027353
598,Papua New Guinea,10,0.000809480061604967
598,Papua New Guinea,15,0.00147532533401118
598,Papua New Guinea,20,0.00200508257894424
598,Papua New Guinea,25,0.00219898384683331
598,Papua New Guinea,30,0.00258555570287556
598,Papua New Guinea,35,0.00334528795194898
598,Papua New Guinea,40,0.00453933501061083
598,Papua New Guinea,45,0.00653472232827643
598,Papua New Guinea,50,0.00971966606412638
598,Papua New Guinea,55,0.0146299581794742
598,Papua New Guinea,60,0.0250488663104872
598,Papua New Guinea,65,0.0430899747046037
598,Papua New Guinea,70,0.0715370913999229
598,Papua New Guinea,75,0.113808406252325
598,Papua New Guinea,80,0.177191928922801
598,Papua New Guinea,85,0.269191497651243
598,Papua New Guinea,90,0.385184240259912
598,Papua New Guinea,95,0.529947513303319
598,Papua New Guinea,100,0.687054635384258
600,Paraguay,0,0.00401534831422721
600,Paraguay,5,0.000517442941039918
600,Paraguay,10,0.000425274636607255
600,Paraguay,15,0.00100465400376498
600,Paraguay,20,0.00153962135435188
600,Paraguay,25,0.00188703375770257
600,Paraguay,30,0.00192946293334401
600,Paraguay,35,0.00228827491621708
600,Paraguay,40,0.00280249874247605
600,Paraguay,45,0.00410071973014845
600,Paraguay,50,0.00597950548306441
600,Paraguay,55,0.00840784134942827
600,Paraguay,60,0.0131526773293738
600,Paraguay,65,0.0195034528061101
600,Paraguay,70,0.0288116986468069
600,Paraguay,75,0.0419772401127088
600,Paraguay,80,0.0829391930347149
600,Paraguay,85,0.133767222411319
600,Paraguay,90,0.199921489767271
600,Paraguay,95,0.277321281918849
600,Paraguay,100,0.387096662835864
604,Peru,0,0.00275645446908434
604,Peru,5,0.000429432398042746
604,Peru,10,0.000297312519532492
604,Peru,15,0.000717283069113581
604,Peru,20,0.00108850208002486
604,Peru,25,0.00141691710055921
604,Peru,30,0.0015596729779072
604,Peru,35,0.00187481710303125
604,Peru,40,0.00239984499581121
604,Peru,45,0.00320551100294803
604,Peru,50,0.00447130453499798
604,Peru,55,0.00639310887649676
604,Peru,60,0.00969817312958238
604,Peru,65,0.0146511285491913
604,Peru,70,0.0254759484789218
604,Peru,75,0.0412417823322772
604,Peru,80,0.0697332587755831
604,Peru,85,0.117787718901662
604,Peru,90,0.182825022993837
604,Peru,95,0.262908867255125
604,Peru,100,0.381429458439005
608,Philippines,0,0.00503379846276911
608,Philippines,5,0.000559724597315666
608,Philippines,10,0.000491290537567398
608,Philippines,15,0.00105889596196191
608,Philippines,20,0.00149623212789766
608,Philippines,25,0.00165040905551575
608,Philippines,30,0.00198250990836409
608,Philippines,35,0.00264721010446864
608,Philippines,40,0.00374138221337827
608,Philippines,45,0.00559611612386181
608,Philippines,50,0.00847740186157084
608,Philippines,55,0.0128691399347911
608,Philippines,60,0.0179173044897714
608,Philippines,65,0.0249195228877245
608,Philippines,70,0.0373443066311696
608,Philippines,75,0.0608345774597216
608,Philippines,80,0.0971505282904134
608,Philippines,85,0.151314266953495
608,Philippines,90,0.223485107128043
608,Philippines,95,0.315401545658003
608,Philippines,100,0.42657536222551
616,Poland,0,0.000661628900294971
616,Poland,5,7.07498649437494e-05
616,Poland,10,0.000102324457935931
616,Poland,15,0.000305029395010464
616,Poland,20,0.000487565838288161
616,Poland,25,0.000544833292192715
616,Poland,30,0.000719858470165783
616,Poland,35,0.00109011868851449
616,Poland,40,0.00180060711471828
616,Poland,45,0.00307547542840732
616,Poland,50,0.00514669015890242
616,Poland,55,0.00814674904543575
616,Poland,60,0.0121998075930033
616,Poland,65,0.0173654036493278
616,Poland,70,0.0248432419118769
616,Poland,75,0.0389989884273083
616,Poland,80,0.0657234236694916
616,Poland,85,0.108859880811668
616,Poland,90,0.173862784225366
616,Poland,95,0.261511149294577
616,Poland,100,0.389762186001966
620,Portugal,0,0.000531048752644434
620,Portugal,5,5.64999998999822e-05
620,Portugal,10,6.52498498437359e-05
620,Portugal,15,0.000156446802828347
620,Portugal,20,0.000259080721096947
620,Portugal,25,0.000298357085493708
620,Portugal,30,0.000452813278480896
620,Portugal,35,0.0006891903954838
620,Portugal,40,0.00121723359891667
620,Portugal,45,0.00211891359820378
620,Portugal,50,0.00346516283014897
620,Portugal,55,0.00462278073920529
620,Portugal,60,0.00664626652829777
620,Portugal,65,0.00942377467594855
620,Portugal,70,0.0154575823087064
620,Portugal,75,0.0280558322451463
620,Portugal,80,0.057305545528358
620,Portugal,85,0.112368029444353
620,Portugal,90,0.195516095867405
620,Portugal,95,0.318471867254148
620,Portugal,100,0.492497437644643
624,Guinea-Bissau,0,0.0152738265388878
624,Guinea-Bissau,5,0.00233820127510831
624,Guinea-Bissau,10,0.00164857495962562
624,Guinea-Bissau,15,0.00246722664112747
624,Guinea-Bissau,20,0.00367594810942115
624,Guinea-Bissau,25,0.00468241243364575
624,Guinea-Bissau,30,0.0057767408705056
624,Guinea-Bissau,35,0.0073072863635648
624,Guinea-Bissau,40,0.00898382324005502
624,Guinea-Bissau,45,0.010959007102339
624,Guinea-Bissau,50,0.014600281315369
624,Guinea-Bissau,55,0.0190657576767398
624,Guinea-Bissau,60,0.0278164130520097
624,Guinea-Bissau,65,0.0424553686331242
624,Guinea-Bissau,70,0.0671543539000056
624,Guinea-Bissau,75,0.107732342156943
624,Guinea-Bissau,80,0.178879883298477
624,Guinea-Bissau,85,0.29503249877135
624,Guinea-Bissau,90,0.475427538918901
624,Guinea-Bissau,95,0.661187922984031
624,Guinea-Bissau,100,0.849132650592671
626,Timor-Leste,0,0.00813507788560242
626,Timor-Leste,5,0.000646971687203098
626,Timor-Leste,10,0.000506686582106844
626,Timor-Leste,15,0.00088502105246148
626,Timor-Leste,20,0.00112777151466129
626,Timor-Leste,25,0.00108671411960797
626,Timor-Leste,30,0.0012205222790675
626,Timor-Leste,35,0.00161421713013912
626,Timor-Leste,40,0.00235220027974704
626,Timor-Leste,45,0.0037929513244645
626,Timor-Leste,50,0.00631868861618242
626,Timor-Leste,55,0.0110568999703321
626,Timor-Leste,60,0.0181714340419071
626,Timor-Leste,65,0.0298735775534522
626,Timor-Leste,70,0.0499005916013027
626,Timor-Leste,75,0.0830601115299692
626,Timor-Leste,80,0.133126665171432
626,Timor-Leste,85,0.207669857047463
626,Timor-Leste,90,0.302019625974678
626,Timor-Leste,95,0.418466869293348
626,Timor-Leste,100,0.563626104346173
630,Puerto Rico,0,0.001025179948739
630,Puerto Rico,5,5.86497574437524e-05
630,Puerto Rico,10,8.0579706878168e-05
630,Puerto Rico,15,0.000439981909141213
630,Puerto Rico,20,0.000991276157882348
630,Puerto Rico,25,0.00114367404222478
630,Puerto Rico,30,0.0013192899065796
630,Puerto Rico,35,0.00158624249745079
630,Puerto Rico,40,0.00200223942930618
630,Puerto Rico,45,0.00292872836580181
630,Puerto Rico,50,0.00428269791078207
630,Puerto Rico,55,0.00625251284695664
630,Puerto Rico,60,0.00893593473680232
630,Puerto Rico,65,0.0125311571326118
630,Puerto Rico,70,0.0189326642577815
630,Puerto Rico,75,0.0316332463926467
630,Puerto Rico,80,0.0536371652662395
630,Puerto Rico,85,0.0902477296053375
630,Puerto Rico,90,0.148823362502468
630,Puerto Rico,95,0.240324756852032
630,Puerto Rico,100,0.382384671804184
634,Qatar,0,0.00133832799411865
634,Qatar,5,0.000164375897695995
634,Qatar,10,0.000163529231672725
634,Qatar,15,0.000309893266629531
634,Qatar,20,0.000307664404048881
634,Qatar,25,0.000280748212957691
634,Qatar,30,0.000311983911031515
634,Qatar,35,0.000379004516681923
634,Qatar,40,0.00052913033389684
634,Qatar,45,0.000859086452430888
634,Qatar,50,0.00135398368785382
634,Qatar,55,0.00271438753778469
634,Qatar,60,0.00585624628214091
634,Qatar,65,0.0201685115978999
634,Qatar,70,0.0373149532911266
634,Qatar,75,0.0465221537211413
634,Qatar,80,0.0672866758478301
634,Qatar,85,0.0814979440929163
634,Qatar,90,0.113789005174005
634,Qatar,95,0.153477617901412
634,Qatar,100,0.225034109936401
638,Reunion,0,0.000578480333428497
638,Reunion,5,6.70999215999904e-05
638,Reunion,10,7.02978974999981e-05
638,Reunion,15,0.000288444515592103
638,Reunion,20,0.000516220175255769
638,Reunion,25,0.000479317461933059
638,Reunion,30,0.000635107960365492
638,Reunion,35,0.00107877427127054
638,Reunion,40,0.00173403273479544
638,Reunion,45,0.00299057131525782
638,Reunion,50,0.00371049144964592
638,Reunion,55,0.00552708266794788
638,Reunion,60,0.00823006190631751
638,Reunion,65,0.013566856039584
638,Reunion,70,0.0201714094984136
638,Reunion,75,0.0320538135989874
638,Reunion,80,0.0565847673688683
638,Reunion,85,0.0911095433025851
638,Reunion,90,0.140277617047932
638,Reunion,95,0.249104796427965
638,Reunion,100,0.361787292898444
642,Romania,0,0.00137317721134573
642,Romania,5,0.000127040707588454
642,Romania,10,0.000176025821191911
642,Romania,15,0.000330200700309884
642,Romania,20,0.000430956003844041
642,Romania,25,0.000603829711057932
642,Romania,30,0.000697643304340423
642,Romania,35,0.00113349488525995
642,Romania,40,0.00212208338550328
642,Romania,45,0.00335174641653768
642,Romania,50,0.00606650472262394
642,Romania,55,0.010385974125881
642,Romania,60,0.0153831046266548
642,Romania,65,0.0204895774319738
642,Romania,70,0.0306268281929802
642,Romania,75,0.0516782191812637
642,Romania,80,0.0885345526992163
642,Romania,85,0.147613895581677
642,Romania,90,0.230893588324564
642,Romania,95,0.335471715923997
642,Romania,100,0.489780881933
643,Russian Federation,0,0.00119506744017254
643,Russian Federation,5,0.000171527374757469
643,Russian Federation,10,0.00023105987341407
643,Russian Federation,15,0.000564856325250957
643,Russian Federation,20,0.00101212651742616
643,Russian Federation,25,0.00164816231885837
643,Russian Federation,30,0.0028034377069409
643,Russian Federation,35,0.00417738759331489
643,Russian Federation,40,0.00508592965171754
643,Russian Federation,45,0.00634364282956696
643,Russian Federation,50,0.00885627470865593
643,Russian Federation,55,0.0127139233670627
643,Russian Federation,60,0.019047922264052
643,Russian Federation,65,0.0266452786157943
643,Russian Federation,70,0.0381943356686927
643,Russian Federation,75,0.0606354865842237
643,Russian Federation,80,0.0960975486064561
643,Russian Federation,85,0.142321792649296
643,Russian Federation,90,0.217368450993402
643,Russian Federation,95,0.3098771863561
643,Russian Federation,100,0.432574049681683
646,Rwanda,0,0.00609188392967072
646,Rwanda,5,0.000760643382866711
646,Rwanda,10,0.000600414936588348
646,Rwanda,15,0.00107182634579691
646,Rwanda,20,0.00164002638566968
646,Rwanda,25,0.00200230881302094
646,Rwanda,30,0.00245251146006284
646,Rwanda,35,0.00314037559587006
646,Rwanda,40,0.00411361771419247
646,Rwanda,45,0.00541651342980278
646,Rwanda,50,0.00796007491642416
646,Rwanda,55,0.0109579591834924
646,Rwanda,60,0.016919858224447
646,Rwanda,65,0.0270787082256517
646,Rwanda,70,0.0439929401182861
646,Rwanda,75,0.0728119006367055
646,Rwanda,80,0.123267442289115
646,Rwanda,85,0.208517501920654
646,Rwanda,90,0.355112970322036
646,Rwanda,95,0.522001761350725
646,Rwanda,100,0.709447327481346
662,Saint Lucia,0,0.0029329663176625
662,Saint Lucia,5,0.000310157765065727
662,Saint Lucia,10,0.00029188630300415
662,Saint Lucia,15,0.00069956888197335
662,Saint Lucia,20,0.00096345256360218
662,Saint Lucia,25,0.00103096452491072
662,Saint Lucia,30,0.0012474693077906
662,Saint Lucia,35,0.0017166069043521
662,Saint Lucia,40,0.0025421730425408
662,Saint Lucia,45,0.00398785449905085
662,Saint Lucia,50,0.0062737787568542
662,Saint Lucia,55,0.00983136166342765
662,Saint Lucia,60,0.0113340272014928
662,Saint Lucia,65,0.0146752145007674
662,Saint Lucia,70,0.0228749391691535
662,Saint Lucia,75,0.0412936638361535
662,Saint Lucia,80,0.0729596173576037
662,Saint Lucia,85,0.124000148520023
662,Saint Lucia,90,0.196013074701294
662,Saint Lucia,95,0.293490940945084
662,Saint Lucia,100,0.417089453904161
670,St. Vincent and the Grenadines,0,0.00287924860117467
670,St. Vincent and the Grenadines,5,0.000388443177532387
670,St. Vincent and the Grenadines,10,0.000379656526655983
670,St. Vincent and the Grenadines,15,0.000931067429327639
670,St. Vincent and the Grenadines,20,0.00132447438177891
670,St. Vincent and the Grenadines,25,0.00145405687336772
670,St. Vincent and the Grenadines,30,0.00174791565649431
670,St. Vincent and the Grenadines,35,0.00234004776094215
670,St. Vincent and the Grenadines,40,0.00333489290380297
670,St. Vincent and the Grenadines,45,0.00501221366299603
670,St. Vincent and the Grenadines,50,0.00759476231062925
670,St. Vincent and the Grenadines,55,0.0114939087351137
670,St. Vincent and the Grenadines,60,0.0164307321545774
670,St. Vincent and the Grenadines,65,0.0235415918193421
670,St. Vincent and the Grenadines,70,0.0359512135763797
670,St. Vincent and the Grenadines,75,0.0590501762117318
670,St. Vincent and the Grenadines,80,0.0967145836662067
670,St. Vincent and the Grenadines,85,0.15549034371238
670,St. Vincent and the Grenadines,90,0.237312492097468
670,St. Vincent and the Grenadines,95,0.343193314616111
670,St. Vincent and the Grenadines,100,0.475791953913926
678,Sao Tome and Principe,0,0.00563565459268323
678,Sao Tome and Principe,5,0.000517452795908179
678,Sao Tome and Principe,10,0.000438017093879205
678,Sao Tome and Principe,15,0.000872748299923865
678,Sao Tome and Principe,20,0.00115593659095413
678,Sao Tome and Principe,25,0.00123507134888894
678,Sao Tome and Principe,30,0.00148342679732731
678,Sao Tome and Principe,35,0.0020171831161987
678,Sao Tome and Principe,40,0.00292383629996438
678,Sao Tome and Principe,45,0.00453405546853823
678,Sao Tome and Principe,50,0.0071192445139844
678,Sao Tome and Principe,55,0.0112332864713131
678,Sao Tome and Principe,60,0.0180127235092406
678,Sao Tome and Principe,65,0.0291079156694542
678,Sao Tome and Principe,70,0.0476648199081427
678,Sao Tome and Principe,75,0.078746615425661
678,Sao Tome and Principe,80,0.126770506243396
678,Sao Tome and Principe,85,0.19925214935593
678,Sao Tome and Principe,90,0.294201875637817
678,Sao Tome and Principe,95,0.414716657837616
678,Sao Tome and Principe,100,0.553022432673466
682,Saudi Arabia,0,0.00124458871665135
682,Saudi Arabia,5,0.000475019589606237
682,Saudi Arabia,10,0.000502125843264122
682,Saudi Arabia,15,0.000811988617257951
682,Saudi Arabia,20,0.000895303183990243
682,Saudi Arabia,25,0.000551746311413663
682,Saudi Arabia,30,0.000492980665337761
682,Saudi Arabia,35,0.000879441847906337
682,Saudi Arabia,40,0.001575562584671
682,Saudi Arabia,45,0.00197711065853669
682,Saudi Arabia,50,0.00364316328021713
682,Saudi Arabia,55,0.00570643828002376
682,Saudi Arabia,60,0.014924090638466
682,Saudi Arabia,65,0.0216860323843968
682,Saudi Arabia,70,0.0456497049241961
682,Saudi Arabia,75,0.0625392308897882
682,Saudi Arabia,80,0.10802516210504
682,Saudi Arabia,85,0.159702317909906
682,Saudi Arabia,90,0.22571620924272
682,Saudi Arabia,95,0.32405476784382
682,Saudi Arabia,100,0.472474603293739
686,Senegal,0,0.00740190842159553
686,Senegal,5,0.0010197853674628
686,Senegal,10,0.00072404920490426
686,Senegal,15,0.00114299614264701
686,Senegal,20,0.00168875854392377
686,Senegal,25,0.00185679530075901
686,Senegal,30,0.00221273256595861
686,Senegal,35,0.00270742084158433
686,Senegal,40,0.00367713832839478
686,Senegal,45,0.00503738412152861
686,Senegal,50,0.00757944658121591
686,Senegal,55,0.0113467348377797
686,Senegal,60,0.0181537281906534
686,Senegal,65,0.0294558300567537
686,Senegal,70,0.0513814812350693
686,Senegal,75,0.0899364541725686
686,Senegal,80,0.154583265464813
686,Senegal,85,0.250099379699064
686,Senegal,90,0.378747378807363
686,Senegal,95,0.515214829847619
686,Senegal,100,0.769390812590713
688,Serbia,0,0.000954354253003805
688,Serbia,5,8.80900696432895e-05
688,Serbia,10,0.0001052613493978
688,Serbia,15,0.000273491480453752
688,Serbia,20,0.000380460585484616
688,Serbia,25,0.000495823051039558
688,Serbia,30,0.00072205359897348
688,Serbia,35,0.00101718258286369
688,Serbia,40,0.00171911383702836
688,Serbia,45,0.00302520562592407
688,Serbia,50,0.00535318469071008
688,Serbia,55,0.00883109481738879
688,Serbia,60,0.0139114335365879
688,Serbia,65,0.0209328295989487
688,Serbia,70,0.0329311295823761
688,Serbia,75,0.0593533927556745
688,Serbia,80,0.105508948798411
688,Serbia,85,0.175800168104176
688,Serbia,90,0.29777660916435
688,Serbia,95,0.443970362915731
688,Serbia,100,0.609826359722459
690,Seychelles,0,0.00253189266344761
690,Seychelles,5,0.000307048861484855
690,Seychelles,10,0.000297153984693636
690,Seychelles,15,0.00076390512424216
690,Seychelles,20,0.00111144111716246
690,Seychelles,25,0.00122030245336599
690,Seychelles,30,0.00148426245481697
690,Seychelles,35,0.00202820617055745
690,Seychelles,40,0.0029695022930339
690,Seychelles,45,0.00455459341041797
690,Seychelles,50,0.00700388881733484
690,Seychelles,55,0.0106765575836072
690,Seychelles,60,0.0159245016570261
690,Seychelles,65,0.0237431091794019
690,Seychelles,70,0.0370013245824634
690,Seychelles,75,0.0603782581762956
690,Seychelles,80,0.0985501644486365
690,Seychelles,85,0.157843111982435
690,Seychelles,90,0.242006230103428
690,Seychelles,95,0.351295938622971
690,Seychelles,100,0.485750371557415
694,Sierra Leone,0,0.0205299223994953
694,Sierra Leone,5,0.00316680510627597
694,Sierra Leone,10,0.00235128545916547
694,Sierra Leone,15,0.00393276519256991
694,Sierra Leone,20,0.00555516476949121
694,Sierra Leone,25,0.00615401342954238
694,Sierra Leone,30,0.00681127827547099
694,Sierra Leone,35,0.00790851091798386
694,Sierra Leone,40,0.00942973014932239
694,Sierra Leone,45,0.0117002210338583
694,Sierra Leone,50,0.0156013063426856
694,Sierra Leone,55,0.0212665861608575
694,Sierra Leone,60,0.0310134856070127
694,Sierra Leone,65,0.0457959344756343
694,Sierra Leone,70,0.0701251474040034
694,Sierra Leone,75,0.106887990705809
694,Sierra Leone,80,0.160977976532789
694,Sierra Leone,85,0.236280431916244
694,Sierra Leone,90,0.329419785977402
694,Sierra Leone,95,0.449685928547316
694,Sierra Leone,100,0.579099273152934
702,Singapore,0,0.000350558665903687
702,Singapore,5,4.41497814437501e-05
702,Singapore,10,7.53994597750005e-05
702,Singapore,15,0.000150648016511396
702,Singapore,20,0.000212507676357509
702,Singapore,25,0.000215322049162617
702,Singapore,30,0.000304680533034081
702,Singapore,35,0.000434756038062429
702,Singapore,40,0.000749653944022798
702,Singapore,45,0.00127668783766685
702,Singapore,50,0.00215118746689727
702,Singapore,55,0.00362574052615193
702,Singapore,60,0.00570247014860783
702,Singapore,65,0.00934646692020457
702,Singapore,70,0.0165385339688083
702,Singapore,75,0.0292164321038878
702,Singapore,80,0.0497649021969558
702,Singapore,85,0.0864624807091029
702,Singapore,90,0.147176920541313
702,Singapore,95,0.242410135496258
702,Singapore,100,0.38925604064044
703,Slovakia,0,0.000981088034187044
703,Slovakia,5,0.000100092363377354
703,Slovakia,10,0.000115956705183589
703,Slovakia,15,0.000312809831336213
703,Slovakia,20,0.000449883118895033
703,Slovakia,25,0.000515833847602361
703,Slovakia,30,0.000673887156033906
703,Slovakia,35,0.00100779692718167
703,Slovakia,40,0.00168451377590261
703,Slovakia,45,0.00290430020834525
703,Slovakia,50,0.00508591276029147
703,Slovakia,55,0.00793390135506243
703,Slovakia,60,0.0128063052362575
703,Slovakia,65,0.018309820031601
703,Slovakia,70,0.027946192122575
703,Slovakia,75,0.045985541431241
703,Slovakia,80,0.082132521405932
703,Slovakia,85,0.143169251546915
703,Slovakia,90,0.240550639220223
703,Slovakia,95,0.381445717280092
703,Slovakia,100,0.525844481027109
704,Viet Nam,0,0.00387649023997589
704,Viet Nam,5,0.000486910301150908
704,Viet Nam,10,0.000440217443984942
704,Viet Nam,15,0.000706184020770999
704,Viet Nam,20,0.00104249219184118
704,Viet Nam,25,0.0012936457997306
704,Viet Nam,30,0.00151987247957303
704,Viet Nam,35,0.00189012799605864
704,Viet Nam,40,0.00267394113611391
704,Viet Nam,45,0.0037537427634431
704,Viet Nam,50,0.00600170319395552
704,Viet Nam,55,0.0091058005488766
704,Viet Nam,60,0.0126135587229753
704,Viet Nam,65,0.0206630511112844
704,Viet Nam,70,0.0311741106829063
704,Viet Nam,75,0.0469495184748959
704,Viet Nam,80,0.0703845379236501
704,Viet Nam,85,0.104503609643477
704,Viet Nam,90,0.152653406343246
704,Viet Nam,95,0.217450171436275
704,Viet Nam,100,0.315288356456736
705,Slovenia,0,0.000418502573366661
705,Slovenia,5,5.59499336937375e-05
705,Slovenia,10,8.35498041937347e-05
705,Slovenia,15,0.00018486334277817
705,Slovenia,20,0.000327292169051254
705,Slovenia,25,0.000403824288077118
705,Slovenia,30,0.000457050036593603
705,Slovenia,35,0.00057307461964921
705,Slovenia,40,0.000872193544513576
705,Slovenia,45,0.00156044240777944
705,Slovenia,50,0.00291045068144589
705,Slovenia,55,0.00509334275149862
705,Slovenia,60,0.00818376904332109
705,Slovenia,65,0.0123414212195763
705,Slovenia,70,0.0190834627097887
705,Slovenia,75,0.0322537471816028
705,Slovenia,80,0.0601978430576746
705,Slovenia,85,0.113694308306936
705,Slovenia,90,0.202643993780436
705,Slovenia,95,0.339510293469398
705,Slovenia,100,0.507698700672322
706,Somalia,0,0.0223666696072875
706,Somalia,5,0.00371845970634055
706,Somalia,10,0.00267890493340855
706,Somalia,15,0.00286518595915169
706,Somalia,20,0.00379900544190305
706,Somalia,25,0.00462653301740371
706,Somalia,30,0.00548325997722804
706,Somalia,35,0.00680498398208076
706,Somalia,40,0.00780024410967828
706,Somalia,45,0.00908979566314921
706,Somalia,50,0.0114220993495072
706,Somalia,55,0.0155212740506507
706,Somalia,60,0.0229164703290154
706,Somalia,65,0.0355466875888115
706,Somalia,70,0.0563736204456935
706,Somalia,75,0.0893229788833788
706,Somalia,80,0.138903453750585
706,Somalia,85,0.208217327183427
706,Somalia,90,0.29900730873787
706,Somalia,95,0.408037024158527
706,Somalia,100,0.514262561100083
